,adjusted_close,date,high,low,open,symbol,volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
2020-03-12,61.5810369763,2020-03-12,270.0,248.0,255.94,AAPL,104618517.0,-292772710208.5692,-632988503.0,-29.091780667487306,-21840195.252136797,52.07614603533507,-156.34899508277303,42.83703562046305,2490635.8222019877,986.0252689190327,186.0326588333222,198.54923354115078,61.88654818377995,67.76475684177461,56.00833952578529,18.996724911974656,0.47401323895976016,0.0,0.0,184.79910370015975,202.54210370016017,167.05610370015998,19.202474086441963,-2.9723008150780426,0.0,1.0,212.61,279.92,246.26500000000001,108.76353904909098,-2.243781949542416,10.496577422416413,-1.7763893324453193,-2.634138791311895,0.8577494588665759,61.29471066529997,63.65594459931544,62.251656086374695,64.02804541882001,28.628651412414886,1.9319301840579954,1.682833854974668,0.08637368175396674,0.07347535855888034,0.012898323195086409,-0.579589035512693,27.862989245155454,68.31999654344528,-0.4270706810799467,-119.05808195861513,-139.55988908191225,20.501807123297112,246.26500000000001,250.43,248.34750000000003,268.425,287.4075,318.905,12.0,72.0,-60.0,219.20803200000003,252.98935103999997,0.0,0.0,98.08300685198401,46.33174231010553,0.6062998016317525,0.7948741846021822,0.8823631175729042,-13.068476954294669,0.24378973596805573,-224.3781949542416,-247.8579918744082,-324.37819495424156,-8.452000000000282,63.43169598024048,-2.582316235571947,20.943063116781637,18.01919416311541,2.9238689536662257,-10.69899629458626,-11.315745846652092,-47.0771425091956
2020-03-11,68.3288281609,2020-03-11,281.22,271.86,277.39,AAPL,64094970.0,-295624267647.1786,-568893533.0,-28.704816446809094,43065471.71862585,52.998152733149276,256.142408678872,40.8681824867677,-4169873.858909374,1094.06977326808,187.0120563327622,200.6582064894057,62.002649885044946,68.27996838316174,55.725331386928154,20.24854908541864,1.0038917714429272,1.0,0.0,186.73077335007642,204.01477335007684,169.44677335007663,18.51221380377048,-2.9251893424316133,0.0,1.0,212.61,281.22,246.91500000000002,110.65656085216571,-2.102917531542049,10.046607144252988,-1.160016281931675,-2.339314289435851,1.1792980075041761,61.867156553483305,63.58562330260774,63.186605636301664,64.34662191823334,27.781060311838427,2.1778521166596483,1.5525483619647582,0.08943325689300909,0.07250537840407521,0.016927878488933873,-0.5234111052024194,27.94779146888583,204.10152458030848,2.111289591055055,-101.0493794415493,-135.24154362443514,34.19216418288583,246.91500000000002,250.43,248.6725,266.75,285.355,318.905,8.0,68.0,-60.0,222.85075008000004,252.98935103999997,0.0,0.0,99.041503425992,54.851447437741626,0.9117752099327764,0.8393583371881759,0.8534467019495412,-8.052296631198843,0.5206546639205663,-210.29175315420488,-216.0290146550266,-310.2917531542049,-1.55482352941209,63.590683969744894,11.17704044571192,17.59206260122076,17.933767850736483,-0.3417052495157229,10.957579664007522,10.397777709139522,-41.278078239171535
2020-03-10,70.78730649319999,2020-03-10,286.44,269.37,277.14,AAPL,71322520.0,-297355041617.5937,-497571013.0,-28.35799134415873,61962528.61954111,58.491875929263266,32.66927472557008,48.18270675907604,9589449.073898962,1094.06977326808,188.35834861622993,202.40350302437514,62.32403824826495,69.62572425052808,55.02235224600182,23.431363587761105,1.0795420566093834,1.0,0.0,189.50947929242977,207.16147929243016,171.85747929242996,18.629147276333878,-2.8628532970549907,0.0,1.0,212.61,286.44,249.525,118.46151513145146,-1.9209358459542198,9.587692935970317,-0.4677654348565312,-1.9650045185199871,1.497239083663456,62.423270471574966,63.57274219669621,64.35594422967064,64.82370966452717,27.293899781667907,2.1943243765779123,1.4338330806365247,0.09259609342858877,0.07138600491162193,0.021210088516966832,-0.44965926389017,28.052405368995373,199.49780658847217,-1.4152995848649468,-82.17847728156407,-127.74697360447398,45.56849632290991,257.22,250.43,253.82500000000002,266.75,284.98749999999995,318.905,4.0,64.0,-60.0,227.52029007360005,252.98935103999997,0.0,0.0,99.520751712996,57.49871915431353,1.0,0.8393583371881759,0.8245302863261782,-3.3243107665939924,0.48252822186356376,-192.093584595422,-208.9211775679561,-292.093584595422,4.546058823529108,63.89461172559633,10.408605478981132,15.51933987825179,17.450882256239545,-1.9315423779877552,3.5980103837150335,3.5347938862480888,-39.16525739669991
2020-03-09,66.0316021914,2020-03-09,278.09,263.0,263.75,AAPL,71686208.0,-299298154934.2397,-569257221.0,-28.311321256303973,4408109.135988221,57.12024351734939,-154.92854636696646,38.350365863144425,-2249903.5349619295,1094.06977326808,189.27865686625796,202.89342207261762,62.36993315153994,69.75227370476406,54.987592598315814,23.672754419304205,0.7480019049148904,0.0,0.0,193.18780487026643,210.7598048702668,175.61580487026663,18.191624478367473,-3.118148266528172,0.0,1.0,212.61,286.44,249.525,118.37434524839969,-1.98535009899228,9.04169237229879,-0.2994454227918908,-1.6318926993743679,1.332447276582477,62.85017576557497,63.39851331231929,64.61373776224438,64.91318318503627,26.304424827262125,2.0350491918265616,1.5527977056508864,0.0929169798615162,0.0763849231324271,0.016532056729089098,-0.3801754493104989,28.045354471483087,122.2498441251656,-1.1238049289399399,-63.57786310648633,-118.02381007312069,54.44594696663435,261.78,250.43,256.105,266.15,284.6875,318.905,96.0,60.0,36.0,233.41226106624003,252.98935103999997,0.0,0.0,99.760375856498,51.2398524775458,0.7770794542916126,0.896284888074796,0.8583338541503829,-2.0891905631378975,0.22585761255449907,-198.53500989922802,-200.30678254961825,-298.535009899228,9.091176470587982,63.99891703315697,8.41072010423739,13.764150774665143,16.713535959924666,-2.9493851852595228,-6.718300974281089,-6.954624929665254,-43.252318501718804
2020-03-06,71.70272375319999,2020-03-06,290.82,281.23,282.0,AAPL,56544246.0,-301825514999.178,-512712975.0,-28.372737709248092,49588278.21460747,57.151943722035455,262.54342484290936,55.62611967551894,40205.13728714641,1188.0339127919024,190.55658319097174,205.08291964621586,62.96061296074994,71.28483414419756,54.63639177730232,26.442630692420334,1.0251008232357752,1.0,0.0,196.75622942287308,212.90422942287347,180.6082294228733,16.414219816435313,-3.3721050801855577,0.0,1.0,212.61,290.82,251.715,124.22051870549069,-1.8016529375629722,8.640401874206644,0.2882388756108156,-1.2478663843773312,1.5361052599881468,63.721558726458305,63.417405600988516,65.70435099162218,65.41611211601136,26.115205271427183,2.3185408459009498,1.431464028609424,0.0977616867042425,0.0733719215146927,0.0243897651895498,-0.2988744358419981,27.964061210057547,185.02615690699153,-7.298778104449937,-35.91188276636375,-105.56741490241201,69.65553213604827,263.97,251.715,257.84250000000003,266.15,284.70000000000005,318.905,100.0,56.00000000000001,43.99999999999999,238.71503495961602,252.98935103999997,0.0,0.0,99.880187928249,57.220062933878694,0.9900751685676664,0.922384874286426,0.8860093665164662,1.2719142495312095,0.42336390118512884,-180.16529375629725,-190.2646294169824,-280.1652937562972,12.832117647058624,64.54297953829956,17.073071937862476,10.601706720224216,15.491170111984578,-4.889463391760362,8.588496073988349,8.239528656371142,-38.37854610415952
2020-03-05,72.66775712479999,2020-03-05,299.55,291.41,295.52,AAPL,46893219.0,-304392685343.4109,-465819756.0,-28.803649240104395,48969027.217770286,63.28406222121723,164.12543570532014,68.98381203396292,5487427.296210091,1204.023436096246,192.09556710478032,207.3593553062743,63.555882260289934,72.8162576465048,54.29550687407508,29.140891627589887,0.9919819383388138,0.0,0.0,200.33798269202305,216.27698269202347,184.3989826920233,15.912109911282169,-3.5049634722135257,0.0,1.0,212.61,299.55,256.08000000000004,136.7930031148676,-1.609641624973545,7.726912945571809,0.822373237329046,-0.8338184600360559,1.6561916973651019,65.13871891549996,63.60508808486928,66.7756442428803,65.95327100555126,26.37664225188961,2.4374470974218734,1.3189636609798523,0.09886269859222002,0.06765898371179466,0.031203714880425365,-0.2095012049819489,27.875407898420534,188.13076531558784,-6.6858950852899355,-14.169921835875027,-91.15377112313534,76.98384928726031,268.975,256.08000000000004,262.52750000000003,266.15,284.70000000000005,318.905,100.0,52.0,48.0,244.9676307644621,252.98935103999997,0.0,0.0,99.9400939641245,58.16042855473016,1.0,0.922384874286426,0.9136848788825497,4.090104142001149,0.5967705248639655,-160.96416249735452,-179.8881553842932,-260.9641624973545,19.623117647058564,65.00252024053785,30.552212862553873,6.853370159017638,13.763610121391192,-6.910239962373554,1.3458810503791163,1.3369045239252308,-37.54919463320729
2020-03-04,75.1039082069,2020-03-04,303.4,293.13,296.44,AAPL,54794568.0,-306773993156.305,-411025188.0,-29.074066771619513,61043144.20471777,69.5116117372401,52.19851354608657,86.39022167357629,2468088.0905968673,1204.023436096246,194.50401484525324,209.69664406316687,64.32282330614494,74.67652377377496,53.96912283851492,32.19292915160614,1.0206392117707686,1.0,0.0,204.44864525540635,220.1266452554068,188.77064525540666,15.336858779782487,-3.6250394517319227,0.0,1.0,212.61,303.4,258.005,141.14741134400197,-1.5145510716279333,7.283740989851156,1.4258196385313084,-0.3818908403225831,1.8077104788538916,66.65821233482497,63.93665729253851,68.05691562196026,66.63109598342895,26.803370656602443,2.3767526399548697,1.214841703427872,0.10033460747740013,0.06056607046318855,0.039768537014211576,-0.11078579775546347,27.78846881707009,166.2770513363603,-3.59766425584494,12.475097769337513,-74.23005282835604,86.70515059769355,271.7,258.005,264.85249999999996,266.15,284.33500000000004,318.53999999999996,100.0,48.0,52.0,252.6091624574374,252.98935103999997,0.0,0.0,99.97004698206226,60.51972924167251,1.0,0.9966917228558886,0.9471538238095806,7.126631167359244,0.3764452095422269,-151.45510716279333,-164.1948544721483,-251.45510716279335,23.28532352941147,65.67093231376069,32.06246728312191,4.694518598310816,11.949791816775116,-7.2552732184643,3.3524511812249136,3.2974817141695922,-35.45556187100378
2020-03-03,71.7746671151,2020-03-03,304.0,285.8,303.67,AAPL,79868852.0,-308732318891.4297,-490894040.0,-28.548174422111625,14336600.170716293,68.28595390046837,-76.67945446367455,108.46970860657969,-1703502.6017578072,1204.023436096246,198.8115231484462,211.6165888361602,64.75733640393494,75.58522475643115,53.92944805143874,33.441425956606366,0.8240396688033508,0.0,0.0,207.87647916054303,223.45347916054348,192.29947916054334,14.986784520214961,-3.868678566008949,0.0,1.0,212.61,304.0,258.305,141.12686696985074,-1.5410365782350373,5.96093626030398,1.616776137693975,0.017842555280728534,1.5989335824132467,67.57900467355829,64.15849856098082,68.6288773901356,67.01210125244162,26.538448577949705,2.191892405625388,1.3694252652557863,0.09995699623997205,0.053380849877739105,0.046576146362232944,-0.019837828057204226,27.650500976198128,123.86743668208193,-3.56330509853494,30.6065669171863,-55.16521230894928,85.77177922613558,276.0,258.305,267.15250000000003,266.15,282.6,310.345,96.0,44.0,52.0,260.73569646424744,252.98935103999997,0.0,0.0,99.98502349103113,55.88211508120478,0.83293762070166,0.9443125402338864,0.9544630457920674,8.005454354431428,0.540053011255472,-205.5596485327632,-172.65963939763694,-305.55964853276316,25.991382352940946,65.87953241416945,18.195931040126958,5.9328970448345455,10.746412862387002,-4.813515817552457,-4.432846667084811,-4.5341009353106365,-38.3167178453936
2020-03-02,74.128951613,2020-03-02,301.44,277.72,282.28,AAPL,85349339.0,-310282791451.85864,-405544701.0,-27.003723095240254,40993746.67685848,59.48262337964678,-147.8516429986642,65.09431040447853,-740915.7447433658,1204.023436096246,202.31475219751977,213.4214632410342,65.30311363210494,76.84176025110177,53.764467013108096,35.33873341476968,0.8824468446050033,0.0,0.0,211.01385781378968,227.0548578137901,194.97285781379003,15.203740802801214,-3.7667198491612037,0.0,1.0,212.61,304.0,258.305,139.94738522708045,-1.51527572367874,4.686886898130849,1.9357673019679282,0.4014275046181685,1.5343397973497597,68.65691469919163,64.53424519114236,69.47504265519166,67.53927535322373,25.61842040448158,2.0219608592661897,1.5360111197516064,0.09093841701508106,0.061416001591815116,0.02952241542326594,0.06893873821880207,27.532922588647292,96.312636759692,-2.573463671104932,59.13537180319811,-34.85872998896965,93.99410179216775,276.0,258.305,267.15250000000003,266.15,281.485,307.78,92.0,40.0,52.0,268.5232711006829,252.98935103999997,0.0,0.0,99.99251174551557,58.31475789131943,0.8812477984350043,0.9047284730455546,0.948577578711777,9.514235295592172,0.39586149177033797,-243.70671110496414,-200.24048893350678,-343.70671110496414,29.494999999999777,66.40566290410773,21.137552195320993,7.405620892046204,10.078254468318843,-2.6726335762726388,3.280105074015305,3.227457792018207,-36.29344137762117
2020-02-28,67.81530140529999,2020-02-28,278.41,256.37,257.26,AAPL,106721230.0,-312215537124.3546,-512265931.0,-25.850384830679346,-61119719.41347848,51.28138997022795,-458.2664573862205,23.964109612329228,-6290024.985385435,1204.023436096246,203.2439919584572,212.5074217556308,65.62090482723494,77.06834605074786,54.17346360372201,34.88961712323675,0.5958465972971229,0.0,0.0,211.03940276800304,226.58740276800344,195.49140276800335,14.73468915858529,-4.105868965870305,0.0,1.0,212.61,304.0,258.305,139.26964317332911,-1.5843604179308464,5.044747790892758,1.6599761200644139,0.6531372277074177,1.0068388923569962,69.08071898621664,64.63815277881159,69.21969784751602,67.5597217274516,24.266787917571882,1.8821843315521767,2.152317015374115,0.08262034313812056,0.07321876395088595,0.00940157918723461,0.13320495767281543,27.55452578193836,14.817784190161511,-5.533312811634936,66.97898377041514,-14.187944907966283,81.16692867838142,280.185,258.305,269.245,266.15,276.67499999999995,302.39,88.0,36.0,52.0,268.5232711006829,304.0,0.0,1.0,99.99625587275779,50.304018566766,0.44981682732434664,0.7213340821536701,0.8567916984777041,8.044610032718786,-0.03711242411987955,-253.14697756384575,-234.13777906719096,-353.1469775638457,26.194911764705637,66.41485551721095,8.107253025422287,10.67554496542938,10.19771256774095,0.4778323976884291,-8.517117901061455,-8.90183120943453,-41.71940408619801
2020-02-27,67.8549942946,2020-02-27,286.0,272.96,281.1,AAPL,80151381.0,-314817076458.92834,-432114550.0,-25.99900630860942,-51933839.512513526,58.16406818180233,196.6948018026039,43.11882940650942,-9042659.679934824,1204.7281615486622,205.09567345490382,213.0751494395377,65.80795756815994,77.27303488538578,54.34288025093408,34.84404543432612,0.5892726961101464,0.0,0.0,212.61386801194635,227.26586801194676,197.96186801194668,13.782732177354278,-4.439901505505947,0.0,1.0,212.61,304.0,258.305,138.87378271137453,-1.5839260937236024,5.432794910356918,1.4281496852971003,0.8081397192253542,0.6200099660717461,69.72800250946663,64.94453226825773,69.0097434547597,67.5815937694626,22.544169432068028,1.9997792355235633,1.9937837345592493,0.08918695968088863,0.06912138229700499,0.020065577383883648,0.17802692546694762,27.538931011340996,48.38541769654661,3.1509952107400636,79.0701673583187,5.825338069796828,73.24482928852187,280.185,258.305,269.245,264.83000000000004,270.81,297.185,84.0,32.0,52.0,268.5232711006829,303.0474,0.0,0.0,99.99812793637889,50.35019586734982,0.45230377850662806,0.5944561347553261,0.7401728966515173,6.935843693427237,0.1383320617978633,-259.97714284359756,-252.27694383746908,-359.97714284359756,23.165352941176252,66.45757768078522,12.926799058586708,10.18270414302236,10.194710882797233,-0.012006739774873765,0.05853087500531373,0.05851375236973766,-41.685291943451354
2020-02-26,72.6007753741,2020-02-26,297.88,286.5,286.53,AAPL,49678431.0,-316734272969.28357,-382436119.0,-26.34473110222258,-10834297.025147907,57.35083970171776,291.1521098562876,56.38686098033696,3521424.8030073894,1288.9868984987506,207.2176282304778,214.77013506612394,66.39255940369493,77.99035946401287,54.794759343377,34.937047658603994,0.7676462750744676,0.0,0.0,213.79959958571968,228.65359958572012,198.94559958572,13.895255209815838,-4.252888925933066,0.0,1.0,212.61,304.0,258.305,137.65096694692852,-1.5319972056669222,5.475008631357802,1.608824904453229,0.9682767562709291,0.6405481481822999,70.0314877257333,65.39985550826158,69.56220990388897,67.95338499943574,21.64066211351857,2.2440246285951133,1.8399159711393502,0.08965560681821319,0.064730006805516,0.024925600012697197,0.2216660980759995,27.457818115891897,87.5815875259883,-4.811522427394934,90.98453496685593,25.065672764065717,65.91886220279022,280.185,258.305,269.245,261.48,268.1,295.835,80.0,28.000000000000004,52.0,268.5232711006829,302.113852,0.0,0.0,99.99906396818945,55.65567912978533,0.7380389277091634,0.5467198445133791,0.6208366871407921,7.709970355533996,0.14365472824201211,-261.56128847796873,-258.2284696284706,-361.56128847796873,21.69417647058799,66.58197887309977,5.281145447316478,6.441725491267625,9.444113804491312,-3.0023883132236877,6.994004094813788,6.760261040664428,-37.606758874097636
2020-02-25,71.46704722289999,2020-02-25,302.53,286.13,300.95,AAPL,57668364.0,-318301607345.2427,-440104483.0,-26.35259453786242,-18626575.693048038,56.8860262187189,60.858324331863706,58.138557225854285,2573966.7402336886,1288.9868984987506,209.58386813411045,216.28604402210152,66.90360535370993,78.44991337541566,55.35729733200421,34.5162505388522,0.6976147639839209,0.0,0.0,214.917257610043,229.70425761004344,200.13025761004332,13.76064459823916,-4.350551511028024,0.0,1.0,212.61,304.0,258.305,136.59951435626516,-1.5444025908425434,5.369697016741905,1.6416055238735225,1.1029425097914478,0.5386630140820747,70.85532191294998,65.8499308903039,69.85526179912144,68.21365627524791,21.05600172280776,2.227022308327421,1.6987881539863507,0.08717669057813024,0.06213038081292131,0.025046309765208927,0.25869525962431295,27.373394635245013,84.92267455582743,1.4252228071900674,98.05330455407154,43.02469139301659,55.028613161054956,280.185,258.305,269.245,258.89,266.805,295.835,76.0,24.0,52.0,256.37,302.113852,1.0,0.0,99.99953198409472,54.16657623411159,0.5522160375390722,0.5808529145849542,0.5740096312845534,7.8622934900727515,0.09021647542886967,-315.23741567339283,-278.92528233165297,-415.23741567339283,21.251352941176208,66.61125166485638,16.053659912230305,4.242824963542183,8.403856036301487,-4.161031072759305,-1.5615923457540037,-1.5739136396086373,-38.581086951787555
2020-02-24,73.9726608613,2020-02-24,304.18,289.23,297.26,AAPL,55548828.0,-319956794020.407,-384555655.0,-26.79951119407662,3917778.1250925604,55.59334769436399,63.918990334054214,27.587727680376226,1046980.8000299853,1334.1783997304192,211.15458300722068,217.92873489760137,67.81914665395993,78.52817059701106,57.11012271090881,31.58112265166883,0.7873050914846895,0.0,0.0,216.92595956570636,231.69895956570682,202.15295956570668,13.620315456551305,-4.338330017748802,0.0,1.0,228.0,304.18,266.09000000000003,112.32816064274658,-2.021886835635337,5.384765631187235,1.8484586011392992,1.2520457280610182,0.596412873078281,71.32564130464998,66.26870995576543,70.48870780868737,68.64024920754807,20.605055183163582,2.109903849714877,1.5677208309373594,0.07976717517622074,0.06418304157010414,0.015584133606116601,0.2965496449222908,27.357255990552744,90.1032424227924,2.9681598392400588,117.6785135266005,60.09029098112373,57.58822254547677,280.275,258.395,269.335,258.395,262.685,295.835,72.0,20.0,52.0,257.2932,302.113852,0.0,0.0,99.99976599204736,56.91052668282727,0.7456155988687095,0.6786235213723147,0.6020654268235496,8.82974517894075,0.03752038198469261,-309.7674245971876,-295.522042916183,-409.7674245971876,21.88399999999973,66.98937360747921,8.25981193049288,2.1912219545702785,7.161329219955246,-4.970107265384968,3.5059705637273675,3.4459111659585595,-36.427757939755935
2020-02-21,77.6616187625,2020-02-21,320.45,310.5,318.62,AAPL,32426415.0,-321506831285.2432,-352129240.0,-28.092768227502532,20446621.22462793,63.08355529551697,575.9548195506645,79.89514301133605,3564605.144458495,1400.7128178788246,214.1031516467605,220.7835953217112,68.85872823333493,79.14261403367695,58.57484243299291,29.869519998957887,0.9279943739200364,0.0,0.0,219.08792273268304,233.89692273268346,204.2789227326833,13.518773481703114,-4.275011951184503,0.0,1.0,237.12,320.45,278.78499999999997,121.01588591300678,-1.913577117934718,4.562825651218482,2.283733766601216,1.4583833357690579,0.8253504308321582,71.89850066042497,66.82441040626158,71.59223257081239,69.30849880421117,21.017030660477104,2.4731657848272466,1.4409162164491554,0.08311650524890138,0.05512622016068707,0.027990285088214308,0.3435186294477412,27.281786298024908,149.25852739023875,-2.8271260419349318,128.54551564953871,75.94756181283637,52.597953836702345,288.40999999999997,266.53,277.46999999999997,266.53,261.625,295.835,100.0,16.0,84.0,259.168672,302.113852,0.0,0.0,99.99988299602367,60.64609022206765,1.0,0.7659438788025937,0.6751401049199545,10.821276303680575,0.4008254833897856,-278.8832416315544,-301.29602730071156,-378.88324163155437,30.086588235293846,67.39492285407752,9.711221700405241,-2.3376561995571885,5.26153213605276,-7.5991883356099486,4.986920651829552,4.866559118986924,-33.25746067162255
2020-02-20,79.4602028099,2020-02-20,324.65,318.21,322.63,AAPL,25141489.0,-323396111097.1647,-326987751.0,-28.535650814833925,23985544.055864304,61.66672168938339,152.5375048391123,72.4947927370675,2199337.357416577,1433.152261832857,215.3815651719313,223.4040739132901,69.79548042131493,80.35462582310774,59.23633501952212,30.257390129141186,0.957646997973156,0.0,0.0,221.044337588853,235.68333758885348,206.40533758885326,13.245306493423007,-4.335854046688719,0.0,1.0,237.12,324.65,280.885,125.40926643334498,-1.801208696333829,4.556285451110176,2.7422126519653744,1.7151491990083212,1.0270634529570533,73.01755071196663,67.51674599500004,72.80268953067201,70.06047687870664,21.591728862277478,2.4111351160773586,1.3252397550621635,0.07639623484701981,0.054771153821205516,0.021625081025814293,0.3989195503847113,27.065793780406374,154.837421891696,1.9072433318850557,145.50935124890734,90.72914553278858,54.78020571611876,290.51,268.63,279.57,268.63,261.125,295.835,100.0,12.0,88.0,262.84555168,302.113852,0.0,0.0,99.99994149801184,62.359465308102386,1.0,0.9152051996229029,0.7865908665992708,12.980765586214767,0.32903362120637514,-259.0946063123903,-282.58175751371067,-359.0946063123902,36.79629411764671,67.92098256250662,20.336626967759614,-7.154690129937026,2.7782876828548027,-9.93297781279183,2.3159239738490545,2.2895134424213204,-31.711754202561014
2020-02-19,80.2838302633,2020-02-19,324.57,320.0,320.0,AAPL,23495991.0,-325884538802.25134,-303491760.0,-29.924958739970013,23323601.081089333,59.692058421543365,16.62985825964982,71.3491201323589,825800.356580291,1448.0072899602303,216.6905408074486,225.5746462409711,70.74997036920993,81.47636111710412,60.02357962131575,30.32196534335868,0.9444113643707118,0.0,0.0,222.818334990733,236.88733499073345,208.74933499073327,12.628224693075834,-4.565552090675686,0.0,1.0,238.4,324.65,281.525,121.90817826481461,-1.833230953468986,4.556285451110176,3.1358719441661833,1.9992937480398938,1.1365781961262895,73.73264292114165,68.1386648714308,73.95363425876863,70.81776231460245,22.125377192520684,2.220611958620556,1.220521914557027,0.07318587443658746,0.05206153560983299,0.02112433882675447,0.4588470560434036,26.714358703557675,145.65792260955925,1.9177867555900576,153.53970692085582,104.38838331097408,49.15132360988174,290.51,268.63,279.57,268.63,261.125,291.255,100.0,8.0,92.0,267.78990754560004,302.113852,0.0,0.0,99.99997074900591,63.15065227968765,1.0,0.9999999999999997,0.8937163594751657,14.972431289176772,0.557495153116066,-257.8883563806387,-265.28873477486104,-357.8883563806387,41.14073529411729,68.32685785439091,11.967615818383818,-11.500267815807474,-0.07742341687765286,-11.422844398929822,1.0365282547421195,1.0311931356361548,-31.00392724020281
2020-02-18,79.1376980842,2020-02-18,319.75,314.61,315.36,AAPL,38190545.0,-329421879363.8151,-341682305.0,-32.47380729209699,13738599.132095588,61.55773189772862,-68.70732009715987,77.5077791516308,-301665.7387988704,1448.0072899602303,219.00447923760436,226.963798590544,71.57037277536993,82.22724405161559,60.91350149912428,29.780119518709796,0.8550444174782218,0.0,0.0,224.54910268970298,237.31210268970344,211.78610268970328,11.36766956280101,-5.196599725985368,0.0,1.0,240.0,324.65,282.325,118.27519784713381,-1.9003225270620205,4.204918838380742,3.3171286865130725,2.2628607357345296,1.0542679507785429,74.2718046677583,68.83977869530773,74.75118253960423,71.43405385309116,22.145448394792478,2.0501671880724546,1.2996047570797244,0.06984010494355836,0.047377148290250415,0.02246295665330794,0.5145451776972322,26.30181107021671,117.21942063026894,3.533535431530069,161.6527087106433,115.77919852291244,45.87351018773087,290.51,268.63,279.57,268.63,257.86,285.25,96.0,4.0,92.0,272.33871494195205,302.113852,0.0,0.0,99.99998537450296,61.22214854138105,0.8498825621246732,0.9499608540415574,0.9550553512214869,16.091293941438103,0.543595550767643,-259.5669330928531,-258.84996526196056,-359.56693309285305,43.91852941176438,68.9763752172877,8.90345486828291,-12.832701838086697,-2.6284791011194617,-10.204222736967235,-1.427600271861884,-1.4378885186189017,-31.988915362495707
2020-02-14,80.6137774058,2020-02-14,325.98,322.85,324.74,AAPL,20028447.0,-332541981514.143,-321653858.0,-35.33890015649298,15999310.179005004,59.87856976853469,113.0669292531768,66.83088660950705,-171636.97738873534,1475.0155764024546,219.97476546809366,228.95164892306963,72.59668204487994,82.56369991374565,62.62966417601423,27.458604410333816,0.902181247510517,0.0,0.0,227.08759688279633,237.7915968827968,216.3835968827966,9.427199148639197,-6.342013241638426,0.0,1.0,248.0,325.98,286.99,107.41537740222351,-2.1465276044395996,4.204918838380742,3.5390868358126255,2.518105955750149,1.0209808800624764,74.73096043433331,69.58468827927696,75.65312021132665,72.11403337551403,22.49843471020893,2.0873611708293716,1.1975648291704892,0.06431680894951936,0.047044081509068886,0.01727272744045047,0.5679473652005413,25.79390902843898,137.0906334526454,-0.8220149297799395,170.59873115984527,127.29250378840467,43.3062273714406,299.47,269.295,284.38250000000005,269.295,255.19,283.025,100.0,4.0,96.0,276.5236177465959,302.113852,0.0,0.0,99.99999268725148,62.79783754020323,0.9725364054608687,0.9408063225285136,0.9635890588566904,17.476605920491952,0.38833317917421933,-252.4870314526648,-256.6474403087187,-352.4870314526648,47.046411764705454,69.58917758909891,7.336328202416749,-16.84281749258979,-5.471346779413528,-11.371470713176263,1.8652037617135298,1.848022155510165,-30.720370053454804
